28;079;24;35;28079024_35_59;2017;10;03;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;N;000.1;N;000.3;V;000.9;V;000.8;V;000.4;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V
28;079;24;42;28079024_42_2;2017;10;03;01.31;V;01.33;V;01.36;V;01.37;V;01.36;V;01.35;V;01.33;V;01.33;V;01.34;V;01.35;V;01.38;V;01.38;V;01.38;V;01.66;V;01.34;V;01.23;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.26;V;01.27;V;01.28;V
28;079;24;43;28079024_43_2;2017;10;03;01.20;V;01.24;V;01.29;V;01.30;V;01.29;V;01.28;V;01.26;V;01.26;V;01.26;V;01.25;V;01.26;V;01.26;V;01.28;V;01.57;V;01.27;V;01.16;V;01.15;V;01.15;V;01.15;V;01.15;V;01.15;V;01.17;V;01.17;V;01.18;V
28;079;24;44;28079024_44_2;2017;10;03;00.12;V;00.09;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.10;V;00.12;V;00.13;V;00.10;V;00.09;V;00.07;V;00.07;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.09;V;00.10;V;00.11;V
28;079;27;7;28079027_7_8;2017;10;03;00021;V;00025;V;00014;V;00016;V;00030;V;00019;V;00016;V;00085;V;00074;V;00057;V;00026;V;00031;V;00030;V;00020;V;00009;V;00004;V;00003;V;00004;V;00003;V;00006;V;00039;V;00036;V;00071;V;00023;V
28;079;27;8;28079027_8_8;2017;10;03;00038;V;00041;V;00037;V;00039;V;00043;V;00036;V;00032;V;00053;V;00052;V;00046;V;00032;V;00042;V;00051;V;00043;V;00024;V;00013;V;00014;V;00023;V;00025;V;00059;V;00107;V;00104;V;00105;V;00063;V
28;079;27;12;28079027_12_8;2017;10;03;00069;V;00079;V;00059;V;00063;V;00088;V;00065;V;00057;V;00183;V;00166;V;00134;V;00072;V;00089;V;00097;V;00074;V;00038;V;00019;V;00019;V;00030;V;00030;V;00069;V;00167;V;00159;V;00214;V;00099;V
28;079;27;14;28079027_14_6;2017;10;03;03.28;V;01.11;V;01.92;V;01.01;V;01.19;V;01.26;V;02.20;V;01.04;V;02.01;V;05.73;V;13.08;V;18.02;V;25.56;V;32.55;V;45.24;V;55.91;V;61.59;V;60.47;V;66.85;V;37.49;V;02.91;V;00.97;V;00.93;V;07.40;V
28;079;35;1;28079035_1_38;2017;10;03;00016;V;00015;V;00015;V;00015;V;00015;V;00015;V;00015;V;00016;V;00017;V;00017;V;00018;V;00018;V;00016;V;00019;V;00019;V;00018;V;00018;V;00018;V;00019;V;00020;V;00018;V;00018;V;00018;V;00017;V
28;079;35;6;28079035_6_48;2017;10;03;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.6;V;000.7;V;000.7;V
