PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;24;10;28079024_10_47;2017;10;06;00028;V;00020;V;00019;V;00019;V;00019;V;00018;V;00017;V;00019;V;00022;V;00025;V;00026;V;00018;V;00015;V;00015;V;00013;V;00008;V;00007;V;00012;V;00014;V;00018;V;00035;V;00017;V;00018;V;00017;V
28;079;24;12;28079024_12_8;2017;10;06;00040;V;00020;V;00015;V;00017;V;00018;V;00015;V;00014;V;00022;V;00040;V;00072;V;00070;V;00044;V;00041;V;00031;V;00019;V;00019;V;00010;V;00010;V;00014;V;00016;V;00017;V;00023;V;00018;V;00016;V
28;079;24;14;28079024_14_6;2017;10;06;49.95;V;66.90;V;69.04;V;54.63;V;45.07;V;51.89;V;46.36;V;35.02;V;21.57;V;16.61;V;39.63;V;59.49;V;69.18;V;80.89;V;90.95;V;91.48;V;105.6;V;107.8;V;99.95;V;88.25;V;70.77;V;53.06;V;56.76;V;61.92;V
28;079;24;20;28079024_20_59;2017;10;06;001.7;V;000.9;V;000.9;V;001.0;V;001.0;V;001.6;V;003.7;V;007.5;V;004.2;V;002.6;V;002.9;V;003.1;V;003.5;V;002.6;V;001.3;V;001.0;V;000.6;V;000.3;V;000.3;V;000.6;V;000.3;V;000.3;V;000.6;V;000.7;V
28;079;24;30;28079024_30_59;2017;10;06;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V
28;079;24;35;28079024_35_59;2017;10;06;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;24;42;28079024_42_2;2017;10;06;01.30;V;01.27;V;01.26;V;01.28;V;01.29;V;01.29;V;01.30;V;01.32;V;01.33;V;01.35;V;01.31;V;01.29;V;01.28;V;01.25;V;01.24;V;01.23;V;01.24;V;01.24;V;01.24;V;01.25;V;01.24;V;01.24;V;01.24;V;01.25;V
28;079;24;43;28079024_43_2;2017;10;06;01.21;V;01.19;V;01.19;V;01.19;V;01.20;V;01.21;V;01.21;V;01.23;V;01.25;V;01.25;V;01.19;V;01.17;V;01.15;V;01.14;V;01.13;V;01.13;V;01.14;V;01.13;V;01.14;V;01.15;V;01.16;V;01.16;V;01.16;V;01.16;V
28;079;24;44;28079024_44_2;2017;10;06;00.10;V;00.08;V;00.07;V;00.08;V;00.09;V;00.08;V;00.09;V;00.09;V;00.09;V;00.10;V;00.12;V;00.12;V;00.12;V;00.11;V;00.11;V;00.10;V;00.10;V;00.11;V;00.11;V;00.10;V;00.09;V;00.08;V;00.09;V;00.09;V
28;079;27;7;28079027_7_8;2017;10;06;00031;V;00002;V;00001;V;00001;V;00001;V;00001;V;00013;V;00060;V;00064;V;00043;V;00026;V;00015;V;00001;V;00002;V;00002;V;00003;V;00002;V;00001;V;00004;V;00005;V;00007;V;00004;V;00001;V;00001;V
28;079;27;8;28079027_8_8;2017;10;06;00092;V;00057;V;00014;V;00017;V;00047;V;00025;V;00075;V;00107;V;00108;V;00085;V;00065;V;00045;V;00010;V;00011;V;00010;V;00015;V;00012;V;00007;V;00032;V;00044;V;00051;V;00036;V;00018;V;00017;V
28;079;27;12;28079027_12_8;2017;10;06;00139;V;00060;V;00015;V;00019;V;00049;V;00027;V;00095;V;00199;V;00205;V;00150;V;00104;V;00068;V;00012;V;00013;V;00012;V;00019;V;00016;V;00009;V;00039;V;00051;V;00063;V;00042;V;00019;V;00018;V
28;079;27;14;28079027_14_6;2017;10;06;07.48;V;28.50;V;68.51;V;59.84;V;30.70;V;54.09;V;12.57;V;01.28;V;03.53;V;17.65;V;31.25;V;51.31;V;87.11;V;89.56;V;89.54;V;91.07;V;91.71;V;94.84;V;80.37;V;62.81;V;41.01;V;43.48;V;64.56;V;60.13;V
28;079;35;1;28079035_1_38;2017;10;06;00018;V;00017;V;00017;V;00017;V;00017;V;00017;V;00017;V;00017;V;00017;V;00018;V;00018;V;00020;V;00015;V;00012;V;00020;V;00050;N;00007;V;00001;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;35;6;28079035_6_48;2017;10;06;028.5;N;030.2;N;033.9;N;035.6;N;033.5;N;020.6;N;011.7;N;007.1;N;003.9;N;001.7;N;000.3;N;000.4;N;000.3;N;000.4;N;004.1;N;000.4;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;35;7;28079035_7_8;2017;10;06;00022;V;00013;V;00027;V;00012;V;00013;V;00013;V;00003;V;00009;V;00017;V;00038;V;00034;V;00030;V;00024;V;00016;V;00017;V;00013;V;00021;V;00027;V;00021;V;00018;V;00028;V;00019;V;00007;V;00004;V
28;079;35;8;28079035_8_8;2017;10;06;00063;V;00045;V;00058;V;00043;V;00047;V;00039;V;00042;V;00061;V;00076;V;00075;V;00073;V;00078;V;00076;V;00059;V;00068;V;00066;V;00072;V;00079;V;00094;V;00097;V;00098;V;00071;V;00043;V;00036;V
28;079;35;12;28079035_12_8;2017;10;06;00098;V;00066;V;00099;V;00061;V;00067;V;00059;V;00047;V;00075;V;00102;V;00134;V;00125;V;00124;V;00112;V;00083;V;00095;V;00086;V;00104;V;00121;V;00126;V;00125;V;00140;V;00100;V;00054;V;00042;V
28;079;35;14;28079035_14_6;2017;10;06;23.52;V;34.09;V;25.13;V;30.85;V;25.31;V;34.17;V;31.08;V;15.62;V;06.67;V;11.62;V;16.14;V;25.26;V;30.50;V;43.16;V;40.67;V;44.03;V;48.95;V;37.94;V;30.46;V;21.55;V;08.64;V;13.38;V;31.38;V;37.15;V
28;079;36;1;28079036_1_38;2017;10;06;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;36;6;28079036_6_48;2017;10;06;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V
28;079;36;7;28079036_7_8;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00026;V;00030;V;00027;N;00468;N;00009;V;00009;V;00004;V;00004;V;00006;V;00007;V;00006;V;00006;V;00010;V;00010;V;00005;V;00001;V;00001;V
28;079;36;8;28079036_8_8;2017;10;06;00060;V;00043;V;00015;V;00009;V;00018;V;00023;V;00041;V;00077;V;00084;V;00075;N;00091;N;00033;V;00026;V;00019;V;00015;V;00022;V;00023;V;00028;V;00034;V;00043;V;00044;V;00028;V;00013;V;00011;V
28;079;36;10;28079036_10_47;2017;10;06;00034;V;00023;V;00022;V;00021;V;00018;V;00018;V;00017;V;00017;V;00023;V;00024;V;00019;V;00019;V;00021;V;00020;V;00014;V;00011;V;00010;V;00013;V;00013;V;00018;V;00028;V;00026;V;00028;V;00028;V
28;079;36;12;28079036_12_8;2017;10;06;00062;V;00044;V;00017;V;00010;V;00019;V;00024;V;00051;V;00117;V;00129;V;00116;N;00556;N;00047;V;00040;V;00025;V;00021;V;00031;V;00033;V;00036;V;00043;V;00058;V;00060;V;00035;V;00015;V;00013;V
28;079;38;1;28079038_1_38;2017;10;06;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00004;V;00004;V;00003;V;00005;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00004;V;00003;V;00003;V;00002;V;00002;V
28;079;38;7;28079038_7_8;2017;10;06;00004;V;00002;V;00001;V;00003;V;00001;V;00005;V;00004;V;00025;V;00064;V;00054;V;00043;V;00031;V;00043;V;00022;V;00024;V;00015;V;00014;V;00020;V;00039;V;00031;V;00019;V;00018;V;00004;V;00001;V
28;079;38;8;28079038_8_8;2017;10;06;00032;V;00019;V;00022;V;00025;V;00022;V;00020;V;00030;V;00078;V;00100;V;00090;V;00077;V;00062;V;00078;V;00052;V;00049;V;00043;V;00047;V;00053;V;00083;V;00088;V;00061;V;00050;V;00029;V;00023;V
28;079;38;9;28079038_9_47;2017;10;06;00014;V;00006;V;00008;V;00010;V;00009;V;00007;V;00009;V;00008;V;00010;V;00011;V;00012;V;00006;V;00005;V;00005;V;00001;V;00002;V;00006;V;00003;V;00004;V;00006;V;00006;V;00004;V;00006;V;00006;V
28;079;38;10;28079038_10_47;2017;10;06;00024;V;00013;V;00014;V;00016;V;00014;V;00012;V;00014;V;00013;V;00017;V;00023;V;00019;V;00014;V;00014;V;00013;V;00005;V;00005;V;00012;V;00007;V;00009;V;00013;V;00011;V;00010;V;00015;V;00014;V
28;079;38;12;28079038_12_8;2017;10;06;00038;V;00022;V;00024;V;00029;V;00024;V;00028;V;00037;V;00117;V;00198;V;00172;V;00143;V;00110;V;00143;V;00086;V;00086;V;00067;V;00068;V;00083;V;00142;V;00135;V;00090;V;00078;V;00034;V;00025;V
28;079;38;20;28079038_20_59;2017;10;06;004.9;V;001.7;V;000.9;V;000.8;V;000.8;V;000.8;V;000.6;V;000.9;V;002.0;V;003.0;V;003.1;V;002.7;V;002.5;V;001.6;V;001.6;V;001.6;V;001.8;V;001.7;V;001.5;V;002.7;V;003.1;V;002.2;V;001.9;V;001.0;V
28;079;38;30;28079038_30_59;2017;10;06;000.8;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.4;V;000.7;V;000.6;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.4;V;000.5;V;000.4;V;000.3;V;000.2;V
28;079;38;35;28079038_35_59;2017;10;06;001.1;V;000.5;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.7;V;000.7;V;000.6;V;000.6;V;000.5;V;000.9;V;001.1;V;000.7;V;000.6;V;000.5;V;000.7;V;000.7;V;000.6;V;000.5;V;000.4;V
28;079;39;6;28079039_6_48;2017;10;06;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V
28;079;39;7;28079039_7_8;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00019;V;00015;V;00011;V;00012;V;00007;V;00009;V;00010;V;00009;V;00009;V;00009;V;00006;V;00006;V;00007;V;00009;V;00007;V;00001;V;00001;V
28;079;39;8;28079039_8_8;2017;10;06;00036;V;00014;V;00017;V;00025;V;00015;V;00016;V;00033;V;00091;V;00092;V;00065;V;00047;V;00032;V;00033;V;00033;V;00027;V;00031;V;00032;V;00034;V;00052;V;00081;V;00078;V;00059;V;00030;V;00020;V
28;079;39;12;28079039_12_8;2017;10;06;00038;V;00015;V;00018;V;00027;V;00016;V;00018;V;00035;V;00120;V;00115;V;00082;V;00066;V;00043;V;00046;V;00049;V;00040;V;00045;V;00046;V;00043;V;00060;V;00091;V;00092;V;00069;V;00032;V;00022;V
28;079;39;14;28079039_14_6;2017;10;06;57.51;V;73.72;V;68.96;V;57.50;V;62.22;V;59.18;N;44.43;V;03.32;V;06.45;V;28.87;V;44.15;V;58.17;V;65.48;V;73.99;V;80.45;V;81.51;V;84.97;V;86.32;V;64.17;V;31.64;V;16.95;V;22.00;V;44.02;V;53.95;V
28;079;40;1;28079040_1_38;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;40;7;28079040_7_8;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00014;V;00011;V;00010;V;00010;V;00007;V;00013;V;00004;V;00009;V;00005;V;00005;V;00004;V;00002;V;00002;V;00001;V;00001;V;00001;V
28;079;40;8;28079040_8_8;2017;10;06;00051;V;00038;V;00016;V;00014;V;00019;V;00015;V;00032;V;00063;V;00080;V;00059;V;00045;V;00039;V;00026;V;00025;V;00020;V;00024;V;00024;V;00028;V;00039;V;00037;V;00037;V;00029;V;00019;V;00015;V
28;079;40;10;28079040_10_47;2017;10;06;00031;V;00024;V;00024;V;00020;V;00018;V;00017;V;00014;V;00013;V;00018;V;00019;V;00021;V;00026;V;00023;V;00016;V;00022;V;00027;V;00028;V;00023;V;00020;V;00021;V;00021;V;00027;V;00034;V;00034;V
28;079;40;12;28079040_12_8;2017;10;06;00052;V;00039;V;00017;V;00016;V;00021;V;00016;V;00034;V;00067;V;00101;V;00076;V;00061;V;00055;V;00037;V;00045;V;00027;V;00038;V;00031;V;00036;V;00046;V;00039;V;00040;V;00031;V;00020;V;00017;V
28;079;47;7;28079047_7_8;2017;10;06;00002;V;00001;V;00005;V;00001;V;00001;V;00001;V;00001;V;00006;V;00009;V;00013;V;00011;V;00013;V;00008;V;00007;V;00006;V;00005;V;00003;V;00004;V;00005;V;00008;V;00005;V;00003;V;00001;V;00001;V
28;079;47;8;28079047_8_8;2017;10;06;00050;V;00032;V;00038;V;00021;V;00027;V;00020;V;00025;V;00071;V;00078;V;00069;V;00050;V;00046;V;00032;V;00029;V;00027;V;00025;V;00024;V;00032;V;00049;V;00066;V;00064;V;00047;V;00028;V;00022;V
28;079;47;9;28079047_9_47;2017;10;06;00019;V;00009;V;00009;V;00012;V;00010;V;00006;V;00005;V;00017;V;00023;V;00009;V;00007;V;00007;V;00002;V;00009;V;00008;V;00009;V;00010;V;00006;V;00008;V;00008;V;00007;V;00004;V;00001;V;00001;V
28;079;47;10;28079047_10_47;2017;10;06;00032;V;00018;V;00016;V;00018;V;00015;V;00010;V;00007;V;00021;V;00029;V;00015;V;00013;V;00014;V;00011;V;00019;V;00016;V;00014;V;00015;V;00010;V;00012;V;00014;V;00015;V;00013;V;00002;V;00001;V
28;079;47;12;28079047_12_8;2017;10;06;00053;V;00033;V;00046;V;00022;V;00028;V;00022;V;00027;V;00080;V;00091;V;00089;V;00067;V;00066;V;00044;V;00040;V;00036;V;00032;V;00029;V;00038;V;00056;V;00078;V;00072;V;00051;V;00030;V;00024;V
28;079;48;7;28079048_7_8;2017;10;06;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00002;V;00006;V;00008;V;00005;V;00007;V;00009;V;00006;V;00006;V;00007;V;00003;V;00003;V;00004;V;00004;V;00002;V;00002;V;00001;V;00001;V
28;079;48;8;28079048_8_8;2017;10;06;00019;V;00013;V;00015;V;00021;V;00012;V;00010;V;00014;V;00033;V;00057;V;00049;V;00028;V;00028;V;00033;V;00023;V;00018;V;00024;V;00016;V;00019;V;00022;V;00037;V;00037;V;00022;V;00015;V;00012;V
28;079;48;9;28079048_9_47;2017;10;06;00008;V;00006;V;00008;V;00005;V;00009;V;00008;V;00009;V;00004;V;00008;V;00008;V;00003;V;00007;V;00001;V;00005;V;00009;V;00002;V;00010;V;00005;V;00002;V;00001;V;00001;V;00002;V;00003;V;00006;V
28;079;48;10;28079048_10_47;2017;10;06;00016;V;00012;V;00013;V;00010;V;00014;V;00012;V;00013;V;00009;V;00016;V;00015;V;00009;V;00016;V;00012;V;00013;V;00016;V;00003;V;00013;V;00011;V;00006;V;00005;V;00006;V;00009;V;00011;V;00012;V
28;079;48;12;28079048_12_8;2017;10;06;00020;V;00014;V;00016;V;00024;V;00014;V;00012;V;00015;V;00036;V;00066;V;00061;V;00037;V;00038;V;00048;V;00032;V;00027;V;00035;V;00021;V;00024;V;00028;V;00043;V;00040;V;00024;V;00016;V;00014;V
28;079;49;7;28079049_7_8;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00005;V;00004;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;49;8;28079049_8_8;2017;10;06;00029;V;00025;V;00025;V;00018;V;00016;V;00017;V;00018;V;00034;V;00061;V;00058;V;00044;V;00043;V;00030;V;00019;V;00015;V;00014;V;00017;V;00018;V;00026;V;00044;V;00048;V;00037;V;00027;V;00022;V
28;079;49;12;28079049_12_8;2017;10;06;00031;V;00026;V;00026;V;00019;V;00017;V;00018;V;00020;V;00036;V;00064;V;00064;V;00052;V;00050;V;00033;V;00021;V;00018;V;00016;V;00018;V;00019;V;00028;V;00045;V;00050;V;00039;V;00029;V;00024;V
28;079;49;14;28079049_14_6;2017;10;06;62.68;V;59.42;V;52.19;V;50.81;V;50.25;V;56.42;V;54.78;V;37.58;V;22.82;V;31.64;V;43.99;V;48.97;V;65.78;V;80.23;V;82.59;V;87.38;V;92.09;V;89.75;V;78.48;V;62.91;V;43.37;V;40.02;V;48.67;V;54.37;V
28;079;50;7;28079050_7_8;2017;10;06;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00013;V;00007;V;00013;V;00013;V;00010;V;00011;V;00012;V;00009;V;00008;V;00020;V;00024;V;00005;V;00029;V;00014;V;00014;V;00010;V;00005;V;00005;V
28;079;50;8;28079050_8_8;2017;10;06;00017;V;00012;V;00015;V;00015;V;00010;V;00011;V;00035;V;00057;V;00068;V;00049;V;00027;V;00025;V;00030;V;00021;V;00018;V;00035;V;00045;V;00014;V;00069;V;00050;V;00047;V;00034;V;00019;V;00014;V
28;079;50;9;28079050_9_47;2017;10;06;00007;V;00009;V;00007;V;00011;V;00009;V;00008;V;00009;V;00010;V;00004;V;00007;V;00005;V;00006;V;00003;V;00004;V;00001;V;00001;V;00001;V;00002;V;00010;V;00003;V;00005;V;00006;V;00007;V;00002;V
28;079;50;10;28079050_10_47;2017;10;06;00012;V;00013;V;00010;V;00014;V;00012;V;00010;V;00011;V;00013;V;00008;V;00012;V;00009;V;00010;V;00010;V;00011;V;00004;V;00001;V;00001;V;00004;V;00013;V;00006;V;00009;V;00011;V;00012;V;00007;V
28;079;50;12;28079050_12_8;2017;10;06;00024;V;00018;V;00021;V;00021;V;00016;V;00017;V;00055;V;00068;V;00087;V;00068;V;00042;V;00041;V;00048;V;00035;V;00031;V;00065;V;00082;V;00022;V;00114;V;00071;V;00068;V;00049;V;00026;V;00022;V
28;079;54;7;28079054_7_8;2017;10;06;00015;V;00003;V;00006;V;00006;V;00004;V;00003;V;00005;V;00012;V;00024;V;00028;V;00022;V;00013;V;00012;V;00439;N;00491;N;00003;V;00005;V;00004;V;00011;V;00010;V;00008;V;00001;V;00001;V;00001;V
28;079;54;8;28079054_8_8;2017;10;06;00092;V;00017;V;00050;V;00045;V;00030;V;00019;V;00029;V;00050;V;00072;V;00067;V;00056;V;00039;V;00032;V;00018;N;00111;N;00031;V;00036;V;00032;V;00059;V;00075;V;00067;V;00037;V;00025;V;00022;V
28;079;54;12;28079054_12_8;2017;10;06;00115;V;00021;V;00059;V;00054;V;00035;V;00024;V;00036;V;00068;V;00108;V;00110;V;00090;V;00059;V;00052;V;00335;N;00488;N;00036;V;00043;V;00038;V;00076;V;00090;V;00080;V;00039;V;00027;V;00024;V
28;079;54;14;28079054_14_6;2017;10;06;18.46;V;65.75;V;32.37;V;32.49;V;43.34;V;52.53;V;50.17;V;34.48;V;21.15;V;27.51;V;38.29;V;57.04;V;60.30;V;27.66;V;64.68;V;76.85;V;77.93;V;80.75;V;59.60;V;46.01;V;35.68;V;43.35;V;58.22;V;57.12;V
28;079;55;7;28079055_7_8;2017;10;06;00035;V;00001;V;00001;V;00001;V;00001;V;00001;V;00010;V;00068;V;00058;V;00043;V;00020;V;00010;V;00005;V;00004;V;00005;V;00005;V;00003;V;00003;V;00004;V;00003;V;00006;V;00006;V;00001;V;00002;V
28;079;55;8;28079055_8_8;2017;10;06;00103;V;00054;V;00015;V;00019;V;00043;V;00036;V;00066;V;00113;V;00109;V;00088;V;00054;V;00033;V;00019;V;00018;V;00023;V;00023;V;00016;V;00016;V;00035;V;00048;V;00062;V;00042;V;00022;V;00026;V
28;079;55;10;28079055_10_47;2017;10;06;00030;V;00021;V;00019;V;00017;V;00023;V;00016;V;00015;V;00017;V;00024;V;00024;V;00018;V;00016;V;00016;V;00013;V;00010;V;00013;V;00012;V;00013;V;00011;V;00010;V;00014;V;00017;V;00014;V;00010;V
28;079;55;12;28079055_12_8;2017;10;06;00156;V;00056;V;00017;V;00021;V;00044;V;00038;V;00081;V;00217;V;00197;V;00154;V;00085;V;00048;V;00026;V;00025;V;00031;V;00031;V;00021;V;00021;V;00041;V;00053;V;00071;V;00051;V;00023;V;00028;V
28;079;55;20;28079055_20_59;2017;10;06;005.4;V;003.0;V;001.9;V;001.5;V;001.3;V;001.2;V;001.0;V;001.1;V;001.6;V;001.7;V;001.8;V;002.5;V;001.7;V;000.9;V;000.5;V;000.9;V;000.4;V;000.8;V;000.7;V;000.7;V;000.6;V;000.9;V;000.4;V;000.4;V
28;079;55;30;28079055_30_59;2017;10;06;000.9;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.7;V;000.6;V;000.5;V;000.3;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V
28;079;55;35;28079055_35_59;2017;10;06;001.2;V;000.7;V;000.5;V;000.4;V;000.6;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.2;V;000.3;V;000.2;V;000.2;V
28;079;55;42;28079055_42_2;2017;10;06;01.47;V;01.39;V;01.40;V;01.40;V;01.43;V;01.39;V;01.41;V;01.50;V;01.49;V;01.51;V;01.43;V;01.40;V;01.37;V;01.36;V;01.36;V;01.36;V;01.36;V;01.37;V;01.39;V;01.39;V;01.40;V;01.36;V;01.36;V;01.36;V
28;079;55;43;28079055_43_2;2017;10;06;01.33;V;01.28;V;01.31;V;01.30;V;01.34;V;01.29;V;01.30;V;01.37;V;01.34;V;01.37;V;01.28;V;01.23;V;01.19;V;01.17;V;01.17;V;01.18;V;01.19;V;01.19;V;01.20;V;01.22;V;01.24;V;01.24;V;01.23;V;01.22;V
28;079;55;44;28079055_44_2;2017;10;06;00.14;V;00.11;V;00.10;V;00.10;V;00.09;V;00.10;V;00.11;V;00.13;V;00.15;V;00.14;V;00.15;V;00.17;V;00.18;V;00.19;V;00.19;V;00.18;V;00.17;V;00.18;V;00.19;V;00.17;V;00.16;V;00.12;V;00.14;V;00.14;V
28;079;56;6;28079056_6_48;2017;10;06;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.5;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.2;V;000.1;V
28;079;56;7;28079056_7_8;2017;10;06;00033;V;00020;V;00017;V;00013;V;00015;V;00016;V;00025;V;00039;V;00064;V;00126;V;00052;V;00047;V;00034;V;00038;V;00043;V;00038;V;00046;V;00039;V;00065;V;00100;V;00091;V;00067;V;00027;V;00017;V
28;079;56;8;28079056_8_8;2017;10;06;00109;V;00079;V;00069;V;00057;V;00064;V;00059;V;00063;V;00076;V;00094;V;00117;V;00088;V;00081;V;00062;V;00065;V;00070;V;00063;V;00084;V;00075;V;00111;V;00151;V;00124;V;00098;V;00065;V;00044;V
28;079;56;12;28079056_12_8;2017;10;06;00160;V;00109;V;00094;V;00077;V;00087;V;00083;V;00101;V;00135;V;00192;V;00310;V;00168;V;00153;V;00115;V;00124;V;00136;V;00121;V;00154;V;00135;V;00211;V;00305;V;00264;V;00201;V;00105;V;00069;V
28;079;56;14;28079056_14_6;2017;10;06;04.79;V;18.94;V;23.53;V;27.14;V;14.29;V;17.25;V;15.64;V;09.53;V;02.74;V;04.88;V;26.28;V;38.13;V;55.65;V;61.25;V;61.69;V;66.53;V;62.34;V;67.42;V;47.07;V;14.27;V;13.09;V;14.11;V;29.74;V;45.37;V
28;079;57;1;28079057_1_38;2017;10;06;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00008;V;00009;V;00010;V;00009;V;00008;V;00008;V;00011;V;00009;V;00008;V;00008;V;00009;V;00009;V;00009;V;00009;V;00010;V;00011;V;00012;V;00012;V
28;079;57;6;28079057_6_48;2017;10;06;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.4;V;000.3;V;000.3;V;000.2;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.3;V;000.3;V;000.2;V;000.3;V
28;079;57;7;28079057_7_8;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00030;V;00015;V;00007;V;00005;V;00006;V;00004;V;00005;V;00007;V;00005;V;00006;V;00005;V;00004;V;00005;V;00003;V;00001;V;00001;V
28;079;57;8;28079057_8_8;2017;10;06;00021;V;00009;V;00017;V;00012;V;00007;V;00008;V;00016;V;00048;V;00088;V;00056;V;00028;V;00018;V;00018;V;00013;V;00012;V;00017;V;00016;V;00025;V;00031;V;00034;V;00046;V;00030;V;00012;V;00009;V
28;079;57;10;28079057_10_47;2017;10;06;00023;V;00026;V;00022;V;00020;V;00018;V;00014;V;00012;V;00010;V;00026;V;00018;V;00009;V;00010;V;00005;V;00004;V;00004;V;00007;V;00009;V;00009;V;00008;V;00018;V;00036;V;00040;V;00023;V;00012;V
28;079;57;12;28079057_12_8;2017;10;06;00022;V;00010;V;00019;V;00014;V;00009;V;00010;V;00017;V;00056;V;00134;V;00079;V;00039;V;00026;V;00028;V;00019;V;00019;V;00028;V;00024;V;00035;V;00039;V;00040;V;00054;V;00035;V;00013;V;00010;V
28;079;58;7;28079058_7_8;2017;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00013;V;00010;V;00010;V;00006;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00006;V;00002;V;00001;V
28;079;58;8;28079058_8_8;2017;10;06;00018;V;00011;V;00008;V;00008;V;00007;V;00008;V;00018;V;00042;V;00034;V;00027;V;00025;V;00017;V;00012;V;00009;V;00011;V;00010;V;00007;V;00004;V;00006;V;00004;V;00013;V;00038;V;00013;V;00006;V
28;079;58;12;28079058_12_8;2017;10;06;00019;V;00013;V;00010;V;00009;V;00008;V;00010;V;00022;V;00062;V;00049;V;00043;V;00034;V;00021;V;00015;V;00011;V;00013;V;00012;V;00009;V;00006;V;00008;V;00005;V;00015;V;00048;V;00016;V;00008;V
